global_sent_idx,word_idx,beta,lossy_surprisal
2,0,1.0,
2,1,1.0,11.325107090319396
2,2,1.0,8.793034038890402
2,3,1.0,10.176568423743767
2,4,1.0,16.54409553710725
2,5,1.0,7.1688917978963485
2,6,1.0,14.016112491089753
2,7,1.0,2.649864656935535
2,8,1.0,12.247174595183454
3,0,0.1,
3,1,0.1,5.542645177186338
3,2,0.1,5.408534825870029
3,3,0.1,15.959910612877007
3,4,0.1,14.636210643292259
3,5,0.1,5.803286719050533
3,6,0.1,8.550371334037205
3,7,0.1,5.312626636824573
3,8,0.1,11.05992635302343
3,9,0.1,24.659768854285797
3,0,0.3,
3,1,0.3,5.542645177186338
3,2,0.3,5.408534825870029
3,3,0.3,15.279238399619313
3,4,0.3,14.666980403323425
3,5,0.3,7.004139572848054
3,6,0.3,10.034174700031302
3,7,0.3,5.312626636824574
3,8,0.3,9.82169749574776
3,9,0.3,24.480679501927504
3,0,0.5,
3,1,0.5,5.542645177186338
3,2,0.5,4.504268806971759
3,3,0.5,15.136334747347039
3,4,0.5,15.068438702646775
3,5,0.5,6.458760284781102
3,6,0.5,10.04545257701673
3,7,0.5,7.36453144412466
3,8,0.5,10.044954629914933
3,9,0.5,24.97077705613308
3,0,0.7,
3,1,0.7,5.542645177186338
3,2,0.7,4.912149328227849
3,3,0.7,11.424514937128995
3,4,0.7,15.379721376861596
3,5,0.7,7.274554136864704
3,6,0.7,9.185450904510963
3,7,0.7,6.2757666213097565
3,8,0.7,9.605334068295729
3,9,0.7,24.105071731407186
3,0,0.9,
3,1,0.9,5.542645177186338
3,2,0.9,0.8683419158433047
3,3,0.9,6.529091880753749
3,4,0.9,15.665167984103409
3,5,0.9,6.250207393854381
3,6,0.9,9.645075440895276
3,7,0.9,5.62778751886089
3,8,0.9,8.605302558326255
3,9,0.9,21.676423469669626
3,0,1.0,
3,1,1.0,5.542645177186339
3,2,1.0,0.38441381539071584
3,3,1.0,3.1520742914077373
3,4,1.0,16.266102608269954
3,5,1.0,6.669331728143338
3,6,1.0,9.731932733370305
3,7,1.0,2.513844954229347
3,8,1.0,6.2517413415139576
3,9,1.0,16.850516166236268
4,0,0.1,
4,1,0.1,4.4459909246536045
4,2,0.1,9.655490228680105
4,3,0.1,7.027068024688843
4,4,0.1,11.980487569337733
4,5,0.1,5.130135502028745
4,6,0.1,37.150143707595554
4,7,0.1,30.712962760719375
4,0,0.3,
4,1,0.3,4.4459909246536045
4,2,0.3,9.790316027824003
4,3,0.3,7.027068024688844
4,4,0.3,12.070044026328464
4,5,0.3,6.225752217625353
4,6,0.3,37.150143707595554
4,7,0.3,32.096275708355165
4,0,0.5,
4,1,0.5,4.445990924653605
4,2,0.5,9.449953265795193
4,3,0.5,6.536394961867567
4,4,0.5,11.260279458524167
4,5,0.5,4.624046099470218
4,6,0.5,37.34930804444458
4,7,0.5,33.044625814513736
4,0,0.7,
4,1,0.7,4.445990924653605
4,2,0.7,8.748200596026452
4,3,0.7,7.584859801363757
4,4,0.7,9.593461742832183
4,5,0.7,5.332357065841537
4,6,0.7,36.470534204103046
4,7,0.7,32.71986416772064
4,0,0.9,
4,1,0.9,4.445990924653604
4,2,0.9,8.725317408905312
4,3,0.9,6.57693366879512
4,4,0.9,7.209268955959604
4,5,0.9,3.9914971199396234
4,6,0.9,37.00824188866109
4,7,0.9,32.0504794897074
4,0,1.0,
4,1,1.0,4.445990924653604
4,2,1.0,8.344960759291494
4,3,1.0,5.834767340705268
4,4,1.0,4.07186192975846
4,5,1.0,0.14293344826653606
4,6,1.0,37.78925050025864
4,7,1.0,31.99947038136608
5,0,0.1,
5,1,0.1,2.522562754801582
5,2,0.1,11.100800437758087
5,3,0.1,11.758814315126434
5,4,0.1,10.89159523780374
5,5,0.1,13.482142940870569
5,6,0.1,1.7104857868944254
5,7,0.1,9.243431010481654
5,8,0.1,3.169740693269667
5,9,0.1,13.377575562940294
5,10,0.1,6.04972226464326
5,11,0.1,10.087934756864508
5,12,0.1,5.937152052416915
5,13,0.1,13.09133864573389
5,14,0.1,15.549196367801358
5,15,0.1,2.217111419892833
5,16,0.1,
5,17,0.1,12.413586663491321
5,18,0.1,25.630745064874027
5,19,0.1,3.8747250963804576
5,20,0.1,11.522440671849989
5,21,0.1,17.30058238079337
5,0,0.3,
5,1,0.3,2.522562754801582
5,2,0.3,11.184366119881723
5,3,0.3,11.822149530615377
5,4,0.3,11.305450986773106
5,5,0.3,13.832917242123026
5,6,0.3,2.0866378710392186
5,7,0.3,10.037525678793775
5,8,0.3,3.8225601786340047
5,9,0.3,13.511989119670075
